symbol,companyName,open,close,high,low,latestPrice,latestVolume,previousClose,change,changePercent,avgTotalVolume,marketCap,week52High,week52Low,ytdChange,primaryExchange,previousVolume,volume,peRatio,sector
RVP,"Retractable Technologies, Inc.",5.78,5.66,5.78,5.1,5.66,319961,5.51,0.15,0.02722,1338853,184980120,6.09,0.6219,2.72652,NYSE American,561046,0,63.81,Health Technology
IBIO,"iBio, Inc.",1.6,1.62,1.65,1.46,1.62,8821511,1.64,-0.02,-0.0122,14523709,191743200,3.4,0.05,5.1242,NYSE American,15128897,0,-1.37,Health Technology
MTA,Metalla Royalty & Streaming Ltd.,5.59,5.59,5.59,5.35,5.59,184918,5.52,0.07,0.01268,192193,194506845,7.33,2.73,-0.00832,NYSE American,255542,0,-44.54,Commercial Services
VNRX,VolitionRX Ltd.,4.64,4.75,4.8,4.55,4.75,115205,4.34,0.41,0.09447,75552,195535175,6.84,2.65,0.111601,NYSE American,125352,0,-10.61,Health Services
UEC,Uranium Energy Corp.,1.07,1.07,1.09,1.03,1.07,1990970,1.06,0.01,0.00943,2247717,196783700,1.48,0.35,0.15993,NYSE American,1292637,0,-10.57,Non-Energy Minerals
UUUU,"Energy Fuels, Inc.",1.68,1.68,1.71,1.55,1.68,1489048,1.63,0.05,0.03067,2074263,197440320,3.32,0.78,-0.09433,NYSE American,900639,0,-5.25,Non-Energy Minerals
GSV,Gold Standard Ventures Corp.,0.67,0.71,0.71,0.66,0.71,574070,0.6825,0.0275,0.04029,1078687,201911220,1.21,0.2713,-0.17081,NYSE American,807487,0,-28.74,Non-Energy Minerals
RLGT,"Radiant Logistics, Inc.",4.15,4.1,4.2,4.04,4.1,194303,4.06,0.04,0.00985,176268,202521960,6.9,3.08,-0.26065,NYSE American,332338,0,19.69,Transportation
CTO,"CTO Realty Growth, Inc.",41.89,43.34,43.7,41.5,43.34,47078,41.6,1.74,0.04183,33938,204272688,68.64,34.69,-0.24077,NYSE American,48335,0,-6.54,Finance
MHH,"Mastech Digital, Inc.",17.37,18.65,18.9,17.35,18.65,59005,16.56,2.09,0.12621,47180,209012415,18.98,4.51,0.82941,NYSE American,48857,0,17.1,Commercial Services
SDI,"Standard Diversified, Inc.",12.42,12.91,13,12.44,12.91,12697,12.25,0.66,0.05388,15044,214090403,22.5,6.5,-0.02792,NYSE American,3270,0,-22.93,Consumer Non-Durables
BIOX,Bioceres Crop Solutions Corp.,6.09,5.95,6,5.9,5.95,3578,5.9,0.05,0.00847,23598,214916975,7.65,4.07,0.13537,NYSE American,5398,0,875,Finance
ELLO,Ellomay Capital Ltd.,20.2,20.2,20.44,20.2,20.2,119910,19.91,0.29,0.01457,11870,215736000,21.73,7.64,0.01457,NYSE American,1027,0,-256.67,Producer Manufacturing
INFU,"InfuSystem Holdings, Inc.",10.59,11,11.01,10.28,11,36580,10.71,0.29,0.02708,80357,220764500,13.25,4.2,0.30618,NYSE American,126151,0,114.23,Health Technology
SDI,"Standard Diversified, Inc.",13.35,13.36,13.39,12.1,13.36,11374,13.49,-0.13,-0.00964,6764,224942320,22.5,10.76,-0.110307,NYSE American,2493,11374,-53.38,Health Technology
EVI,"EVI Industries, Inc.",19.26,19.55,19.6,18.93,19.55,42004,18.86,0.69,0.03659,36658,232928475,40.38,13.79,-0.23311,NYSE American,10046,0,120.38,Distribution Services
ELLO,Ellomay Capital Ltd.,20.165,20.3,20.3,19.735,20.3,813,19.78,0.52,0.02629,1080,233023700,22.46,8.69,-0.03951,NYSE American,9399,0,17.73,Utilities
PFNX,"Pfenex, Inc.",6.87,6.95,7.13,6.8,6.95,240258,6.88,0.07,0.01017,440048,238328705,14,5.26,-0.35913,NYSE American,236784,0,-43.63,Health Technology
PLM,PolyMet Mining Corp.,0.255,0.25,0.26,0.245,0.25,455368,0.2523,-0.0023,-0.00912,357737,251582500,0.539,0.15,-0.04762,NYSE American,807773,0,-4.11,Non-Energy Minerals
AKG,"Asanko Gold, Inc.",,,1.14,1.08,1.13,0,1.13,0,0,559648,253522280,1.28,0.4983,0.229999,NYSE American,557777,0,-1.52,Non-Energy Minerals
TMQ,"Trilogy Metals, Inc.",1.81,1.86,1.88,1.78,1.86,132802,1.78,0.08,0.04494,168288,261638760,3.13,1.03,-0.25316,NYSE American,169039,0,1.78,Non-Energy Minerals
GAU,"Galiano Gold, Inc.",1.1,1.18,1.19,1.08,1.18,739889,1.15,0.03,0.02609,715757,262421380,1.33,0.4983,0.24259,NYSE American,533280,0,-1.9,Non-Energy Minerals
USAS,Americas Gold & Silver Corp.,2.3,2.53,2.53,2.27,2.53,1545007,2.39,0.14,0.05858,1215252,268169880,3.92,1,-0.16052,NYSE American,1189273,0,-6.41,Non-Energy Minerals
EVI,"EVI Industries, Inc.",22.39,22.62,22.84,21.92,22.62,31283,22.3,0.32,0.01435,46155,268906560,41.45,20.1,-0.14065,NYSE American,15737,0,112.76,Commercial Services
DNN,Denison Mines Corp.,0.41,0.43,0.43,0.3984,0.43,570500,0.4066,0.0234,0.05755,1175300,269183440,0.55,0.19,0.10305,NYSE American,301206,0,-17.48,Non-Energy Minerals
AXU,Alexco Resource Corp.,1.98,2.19,2.19,1.94,2.19,1800003,2.05,0.14,0.06829,1434464,273077670,2.81,0.7241,-0.00761,NYSE American,1745973,0,-54.61,Non-Energy Minerals
CRHM,CRH Medical Corp.,4,3.85,4,3.83,3.85,35509,3.99,-0.14,-0.03509,48334,275355850,4,2.51,0.005451,NYSE American,63304,0,44.51,Health Technology
INS,Intelligent Systems Corp.,32.34,31.7,32.5,31.011,31.7,49570,32.17,-0.47,-0.01461,50471,282922183,56.24,23.26,-0.22431,NYSE American,35724,0,28.35,Technology Services
GORO,Gold Resource Corp.,3.77,4.07,4.1,3.75,4.07,1528531,3.84,0.23,0.0599,1214710,285005820,6.24,2.02,-0.2146,NYSE American,1186661,0,137.97,Non-Energy Minerals
STXS,"Stereotaxis, Inc.",3.9,4.09,4.18,3.795,4.09,382492,3.89,0.2,0.05141,212687,297345454,5.82,1.7,-0.18269,NYSE American,226287,0,-45.96,Health Technology
GSS,Golden Star Resources Ltd.,2.72,2.87,2.88,2.66,2.87,525060,2.72,0.15,0.05515,1071705,315381430,4.97,1.85,-0.18955,NYSE American,789796,0,-4.85,Non-Energy Minerals
INS,Intelligent Systems Corp.,36.96,37.51,39.048,36.96,37.51,51519,36.7,0.81,0.02207,103709,334776750,56.24,17.16,-0.04273,NYSE American,55032,0,30.37,Producer Manufacturing
MCF,Contango Oil & Gas Co.,2.65,2.6,2.72,2.455,2.6,521246,2.63,-0.03,-0.01141,488793,335535200,4.79,0.84,-0.32361,NYSE American,826233,0,-1.37,Energy Minerals
NOG,"Northern Oil & Gas, Inc.",0.88,0.83,0.8883,0.82,0.83,3430847,0.8635,-0.0335,-0.0388,4309968,336809020,2.43,0.5,-0.681,NYSE American,3221267,0,0.83,Energy Minerals
BHB,Bar Harbor Bankshares,20.69,21.87,22.18,20.5,21.87,77227,20.5,1.37,0.06683,60427,339722019,26.65,13.05,-0.07557,NYSE American,71485,0,14.75,Finance
EVI,"EVI Industries, Inc.",27.7,28.44,28.79,27.235,28.44,25042,27.57,0.87,0.03156,39731,359825724,41.61,23.71,0.063865,NYSE American,13309,0,100.85,Producer Manufacturing
INS,Intelligent Systems Corp.,44.9,42.33,45,41.81,42.33,170089,44.58,-2.25,-0.05047,89538,376652340,56.24,17.16,-0.010165,NYSE American,113931,0,38.63,Distribution Services
PLYM-A,"Plymouth Industrial REIT, Inc.",26.24,26.66,26.79,25.24,26.66,7647,25.49,1.17,0.0459,3130,395562418,27.65,11.81,0.0355,NYSE American,1579,0,,Finance
NAK,Northern Dynasty Minerals Ltd.,0.96,0.93,0.96,0.8951,0.93,2744737,0.95,-0.02,-0.02105,4179996,430045020,0.99,0.35,1.13675,NYSE American,4323474,0,-7.31,Non-Energy Minerals
CVM,CEL-SCI Corp.,13.4,12.19,13.4,11.82,12.19,1447394,13.58,-1.39,-0.10236,925861,458757241,18,3.7,0.26574,NYSE American,734850,0,-13.41,Health Technology
NXE,NexGen Energy Ltd.,1.4,1.4,1.4,1.32,1.4,276587,1.4,0,0,648126,504841400,1.78,0.4964,0.0937,NYSE American,336227,0,-20.38,Non-Energy Minerals
SACC,Sachem Capital Corp.,22.5,22.84,22.85,22.5,22.84,2391,22.5,0.34,0.01511,4156,505152280,25.98,7.56,-0.07669,NYSE American,2298,0,,Finance
SCCB,Sachem Capital Corp.,23.63,23.19,23.775,22.85,23.19,5460,23.19,0,0,2491,512893230,27.17,7.64,-0.0927,NYSE American,867,0,,Finance
GSAT,"Globalstar, Inc.",0.3268,0.31,0.337,0.31,0.31,768371,0.337,-0.027,-0.08012,960872,517284600,0.627,0.2302,-0.49522,NYSE American,1346247,0,-9.78,Communications
LTS,"Ladenburg Thalmann Financial Services, Inc.",,,3.49,3.49,3.49,0,3.49,0,0,698421,520606790,4.02,1.81,0,NYSE American,756345,0,-42.05,Finance
BRG-D,"Bluerock Residential Growth REIT, Inc.",21.25,21.74,21.74,21.23,21.74,7218,21.2,0.54,0.02547,8673,527927703,26.35,8.4,-0.11863,NYSE American,3923,0,,Finance
VHC,VirnetX Holding Corp.,7.3,7.54,7.555,7.24,7.54,1073613,7.3,0.24,0.03288,766261,534120028,8.47,2.85,1.02228,NYSE American,1361740,0,1.85,Technology Services
BRG-C,"Bluerock Residential Growth REIT, Inc.",22.5,22.5,22.66,22.5,22.5,1877,22.27,0.23,0.01033,2674,546383318,27.54,9.94,-0.12497,NYSE American,3278,0,,Finance
BRG-A,"Bluerock Residential Growth REIT, Inc.",23.4,23.03,23.65,23,23.03,23997,23.13,-0.1,-0.00432,33812,559253680,26.85,13,-0.11752,NYSE American,15898,0,,Finance
FSP,Franklin Street Properties Corp.,5.64,5.75,5.81,5.52,5.75,372334,5.48,0.27,0.04927,351497,616796750,8.97,3.79,-0.28603,NYSE American,288537,0,93.34,Finance
MMX,"Maverix Metals, Inc.",5.17,5.21,5.22,5.02,5.21,106220,5.23,-0.02,-0.00382,162741,623980860,5.34,4.12,0.23078,NYSE American,112191,0,-70.88,Non-Energy Minerals
EQXFD,Equinox Gold Corp.,,5.95,6.2,5.81,5.95,148185,5.99,-0.04,-0.00668,129528,674741900,8.18,3.19,0.623252,NYSE American,106405,0,-18.72,Non-Energy Minerals
SVM,"Silvercorp Metals, Inc.",3.91,4.15,4.19,3.85,4.15,2589825,3.97,0.18,0.04534,2774283,721626900,5.93,1.5,-0.22656,NYSE American,2818759,0,20.72,Non-Energy Minerals
SILV,"SilverCrest Metals, Inc.",7.8,8.15,8.18,7.6,8.15,1373283,8.05,0.1,0.01242,1042488,755896200,9.18,3.26,0.19362,NYSE American,988110,0,-15.79,Non-Energy Minerals
NGD,"New Gold, Inc.",1.11,1.2,1.2,1.09,1.2,5126558,1.16,0.04,0.03448,6875909,811200000,1.56,0.3901,0.36778,NYSE American,8888810,0,-8.36,Non-Energy Minerals
CCF,Chase Corp.,102.4,102.26,104.05,99.5,102.26,60376,99.51,2.75,0.02764,26921,966254740,127.5,52,-0.11356,NYSE American,21511,0,28.51,Process Industries
SRCI,"SRC Energy, Inc.",,,,,4,0,4.09,-0.09,-0.022,3661055,974272000,6.99,3.07,-0.022,NYSE American,2212914,0,4.5,Energy Minerals
TMP,Tompkins Financial Corp.,66.1,69.6,70.23,64.34,69.6,73140,64.02,5.58,0.08716,53966,1037548080,93.66,53.32,-0.15444,NYSE American,40547,0,15.28,Finance
NHC,National HealthCare Corp.,67.76,69.68,70.56,66.79,69.68,50209,67.13,2.55,0.03799,47099,1070124536,89.55,55.88,-0.15911,NYSE American,43755,0,52.89,Health Services
MAG,MAG Silver Corp.,11.62,11.95,12.02,11.435,11.95,869838,11.86,0.09,0.00759,818845,1089246085,14,3.84,0.00929,NYSE American,615792,0,-54.77,Non-Energy Minerals
SIM,Grupo SIMEC SAB de CV,7.21,6.87,7.21,6.5,6.87,23,6.87,0,0,616,1139753610,11.14,5.8,-0.3317,NYSE American,529,0,-12.66,Producer Manufacturing
SAND,Sandstorm Gold Ltd.,6.79,6.66,6.79,6.66,6.66,1473308,6.88,-0.22,-0.03198,1897501,1164114720,7.21,4.18,0.40642,NYSE American,1111654,1473308,85.82,Finance
PRK,Park National Corp.,70.23,76.54,77.77,70.23,76.54,286490,71.19,5.35,0.07515,79901,1247326456,105.52,65.05,-0.17655,NYSE American,164211,0,12.6,Finance
CCC+,Clarivate Analytics Plc,,,5,5,5,0,,,,,1816055000,1.9,0.73,0,NYSE American,,0,,Commercial Services
EQX,Equinox Gold Corp.,8.47,9.1,9.1,8.44,9.1,1827995,8.65,0.45,0.05202,2349270,2049101600,10.3,3.65,0.20392,NYSE American,1364331,0,-791.3,Non-Energy Minerals
SEB,Seaboard Corp.,3050,2992.32,3050,2991.93,2992.32,569,2980,12.32,0.00413,786,3473425210,4450,2614,-0.29347,NYSE American,457,0,28.37,Consumer Non-Durables
NG,"NovaGold Resources, Inc.",10.04,10.65,10.65,9.67,10.65,4040650,10.41,0.24,0.02305,3116370,3500356800,12.85,3.69,0.20635,NYSE American,5506591,0,-124.13,Non-Energy Minerals
BTG,B2Gold Corp.,4.97,5.08,5.08,4.86,5.08,12772889,5.11,-0.03,-0.00587,9897862,5283149200,5.75,2.16,0.24843,NYSE American,10012086,0,15.17,Non-Energy Minerals
LNG,"Cheniere Energy, Inc.",46.63,45.03,46.63,43.54,45.03,2038216,45.99,-0.96,-0.02087,2597544,11352423240,70.49,27.06,-0.28417,NYSE American,1894455,0,12.91,Industrial Services
IMO,Imperial Oil Ltd.,16.56,16.54,16.56,15.88,16.54,590766,16.14,0.4,0.02478,1007054,12141633580,28.75,7.04,-0.35102,NYSE American,903300,0,9.8,Energy Minerals
CQP,Cheniere Energy Partners LP,32.4,32.26,32.56,31.683,32.26,117008,32.29,-0.03,-0.00093,325953,15614840060,49.3,17.75,-0.19403,NYSE American,101606,0,13.82,Industrial Services
HWM-,"Howmet Aerospace, Inc.",56.96,56,56,54.729,56,833,54,2,0.03704,404,24421768000,92,51,-0.33186,NYSE American,505,0,,Non-Energy Minerals
ARNC-,"Arconic, Inc.",,,77.92,72.48,77.91,0,77.91,0,0,149,33962449290,92,77.54,-0.13135,NYSE American,,0,,Non-Energy Minerals
MOC,Command Security Corporation,,,28000,27800,,0,,,,0,,28000,0,0,NYSE American,,,,Commercial Services
CAW,"CCA Industries, Inc.",,,24800,24300,,0,,,,0,,24800,0,0,NYSE American,,,,Consumer Non-Durables
HYLT,"HYLETE, Inc.",,,,,,0,,,,,,0,0,0,NYSE American,,0,,Consumer Non-Durables
REPX,"Riley Exploration Permian, Inc.",,,,,,0,,,,0,,0,0,0,NYSE American,,,,Energy Minerals
NKI+,Eksportfinans Asa *W Exp 10/20/2006,,,,,,0,,,,0,,0,0,0,NYSE American,,,,Finance
AJAX,"Aspen Digital, Inc.",,,,,,0,,,,,,0,0,0,NYSE American,,0,,Finance
UTC,Uranium Trading Corp.,,,,,,0,,,,,,0,0,0,NYSE American,,0,,Finance
TGU,Structured Prods Corp Tiers 2003,,,,,,0,,,,0,,0,0,0,NYSE American,,,,Finance
ORM,"Owens Realty Mortgage, Inc.",,,205000,202900,,0,,,,0,,205000,0,0,NYSE American,,,,Finance
ICC-,21st Century Oncology Holdings Inc Jr Conv Pfd Shs Non-Voting Series A,,,,,,0,,,,0,,0,0,0,NYSE American,,,,Health Services
APHB,AmpliPhi BioSciences Corporation,,,2575,2360,,0,,,,0,,2575,0,0,NYSE American,,,,Health Technology
IASO,"IASO Pharma, Inc.",,,,,,0,,,,,,0,0,0,NYSE American,,0,,Health Technology
RNN,"Rexahn Pharmaceuticals, Inc.",,,13100,12000,,0,,,,0,,13100,0,0,NYSE American,,,,Health Technology
GBSG,GBS Inc. (New york),,,,,,0,,,,,,0,0,0,NYSE American,,0,,Health Technology
AST,Asterias Biotherapeutics Inc Class A,,,8500,7247,,0,,,,0,,8500,0,0,NYSE American,,,,Health Technology
NSU,Nevsun Resources Ltd.,,,45300,44983,,0,,,,0,,45300,0,0,NYSE American,,,,Non-Energy Minerals
TIS,Orchids Paper Products Company,,,13500,12300,,0,,,,0,,13500,0,0,NYSE American,,,,Process Industries
ENCR+,Ener-Core Inc Warrants 2015-20.11.2020 on Shs,,,,,,0,,,,0,,0,0,0,NYSE American,,,,Producer Manufacturing
RFL,"Rafael Holdings, Inc. Class B",,,135300,125801,,0,,,,0,,135300,0,0,NYSE American,,,,Technology Services
LRET,ETRACS Monthly Pay 2xLeveraged MSCI REIT US INDEX ETN,,,9.75,8.4,8.4,0,8.4,0,0,2825,1176000,31.49,5.59,0,NYSE Arca,1392,0,,Finance
OGCP,Empire State Realty OP LP,7.41,7.25,7.41,7.22,7.25,6757,7.06,0.19,0.02691,822,2155242800,15.81,6.13,-0.43449,NYSE Arca,,0,,Finance
ESBA,Empire State Realty OP LP,7.5,7.29,7.5,7.15,7.29,17888,7.28,0.01,0.00137,11100,2167133795,15.89,6.07,-0.47453,NYSE Arca,9168,0,,Finance
FISK,Empire State Realty OP LP,8,7.4,8,7.3,7.4,596,6.57,0.83,0.12633,706,2199834031,15.46,6.53,-0.34057,NYSE Arca,133,0,,Finance
VGPRD,"Industry Source Consulting, Inc.",,0.1499,,,0.1499,0,0.15,-0.0001,-0.00067,2865,153158,1.2,0.0051,-0.395013,,,,0,Commercial Services
BHLLD,Bunker Hill Mining Corp.,,0.0401,,,0.0401,0,0.0401,0,0,22,166455,6.43,0.0401,-0.892781,,,,-0.03,Non-Energy Minerals
SRCP,"SearchPath HCS, Inc.",,0.0752,,,0.0752,0,0.0549,0.0203,0.36976,7107,167306,0.164,0.02,2.218245,,,,-0.28,Commercial Services
COBI,"Compass Biotechnologies, Inc.",,0.0004,,,0.0004,0,0.0002,0.0002,1,62932724,210148,0.0012,0.0001,1,,,,-1.33,Health Technology
VGPRD,"Vega Biofuels, Inc.",,,,,0.3,0,0.3,0,0,3128,306520,1.42,0.0051,0.212121,,,,0,Process Industries
JSYNW,Jensyn Acquisition Corp.,0.16,0.17,0.2388,0.12,0.17,308204,0.06,0.11,1.83333,31980,309230,0.2388,0,1.690472857,,,,,Finance
LGRED,"Voleo Trading Systems, Inc.",,0.005,,,0.005,0,0.005,0,0,4,501955,0.0011,0.001,4,,,,-0.02,Non-Energy Minerals
CTBOD,"Cantabio Pharmaceuticals, Inc.",,25,,,25,0,25,0,0,10,563620,220,10.5,-0.166667,,,,-0.16,Commercial Services
CTMUD,Centurion Minerals Ltd.,,0.0454,,,0.0454,0,0.0454,0,0,,622479,0,0,0,,,,-1.79,Non-Energy Minerals
URSL,UpperSolution.com,,0.0512,,,0.0512,0,0.0879,-0.0367,-0.41752,16003,721920,1,0.04,-0.484915,,,,-17.07,Commercial Services
CTMID,"Latin Metals, Inc.",,0.0883,,,0.0883,0,0.0911,-0.0028,-0.03074,188,1299842,0.3512,0.0325,-0.478865,,,,-1.31,Non-Energy Minerals
CPSJD,Cerro Mining Corp.,,0.183,,,0.183,0,0.183,0,0,2,1325652,0.2422,0.183,-0.244426,,,,-43.57,Non-Energy Minerals
TRYXD,"Bessor Minerals, Inc.",,0.129,,,0.129,0,0.129,0,0,2,1604244,0.129,0.001,3.961538,,,,14.83,Non-Energy Minerals
MTECW,MTech Acquisition Corp.,1.05,1.45,1.93,1.18,1.45,508556,0.89,0.56,0.62921,34201,2084375,1.93,0,1.112543333,,,,,Finance
CMIMD,"Changming Industrial Management Group Holding, Inc.",,0.56,,,0.56,0,0.56,0,0,551,2340240,3,0.072,5.862745,,,,,Health Services
KNOLF,Knol Resources Corp.,,0.046,,,0.046,0,0.046,0,0,0,2562038,0.06,0.0368,0,,,,-15.86,Energy Minerals
KNOLD,Knol Resources Corp.,,0.1025,,,0.1025,0,0.1025,0,0,1,2563320,0.1337,0.0819,0,,,,-15.77,Energy Minerals
NKORD,"Palladium One Mining, Inc.",,0.07,,,0.07,0,0.07,0,0,0,2705150,0.074,0.028,0.590909,,,,-3.43,Non-Energy Minerals
BRSWQ,"Bristow Group, Inc.",,0.11,,,0.11,0,0.1144,-0.0044,-0.03846,864279,3951090,14.97,0.055,-0.998749,,,,-0.01,Industrial Services
RDCO,Redefy Corp.,,4,,,4,0,5.95,-1.95,-0.32773,145,4865867,5.95,1.5,0.723552,,,,-13.56,Technology Services
SRCRD,Scorpio Gold Corp.,,0.088,,,0.088,0,0.083,0.005,0.06024,11627,5497712,0.1272,0.012,4.117711,,,,1.72,Non-Energy Minerals
VRCPD,"Virtual Crypto Technologies, Inc.",,0.8,,,0.8,0,0.75,0.05,0.06667,22872,5986400,2.99,0.051,0.644579,,,,-0.85,Electronic Technology
ZARFD,Zargon Oil & Gas Ltd.,,0.28,,,0.28,0,0.28,0,0,3660,6437480,7,0.2626,-0.533333,,,,-0.02,Energy Minerals
LGCY,"Legacy Reserves, Inc.",0.055,0.059,,,0.059,0,0.059,0,0,28175775,6773967,7.14,0.051,-0.964671,,,,,Energy Minerals
RDCO,"Mister Goody, Inc.",,5.95,,,5.95,0,5.95,0,0,141,7237977,5.95,1.5,2.051282,,,,-20.17,Commercial Services
CHKE,"Cherokee, Inc.",0.5259,0.5188,0.6,0.504,0.5188,35441,0.5009,0.0179,0.03574,31868,8272785,1.25,0.38,0.033432,,,,-0.62,Consumer Non-Durables
VRZPD,"Loop Insights, Inc.",,0.462,,,0.462,0,0.462,0,0,62,9027018,0.4976,0.0001,461,,,,-23.94,Technology Services
JSYN,Jensyn Acquisition Corp.,9.25,5.02,,,5.02,0,9.25,-4.23,-0.4573,6077,9131380,12,4.97,-0.9548,,,,358.57,Finance
IFSC,Infinite Software Corp.,,0.4,,,0.4,0,0.25,0.15,0.6,1137,9189600,1.12,0.2,1.2,,,,222.22,Technology Services
ELBSD,"Engagement Labs, Inc.",,0.0498,,,0.0498,0,0.0498,0,0,55030,11148278,0.166,0.029,0.310526,,,,-1.09,Technology Services
XDSLD,"mPhase Technologies, Inc.",,0.99,,,0.99,0,0.92,0.07,0.07609,5914,11466180,2,0.005,1.05609,,,,-2.47,Electronic Technology
KNOLD,Freckle Ltd.,,0.1496,,,0.1496,0,0.1496,0,0,11,11891255,0.1496,0.0819,0.459512,,,,-23.02,Commercial Services
TBRGW,Thunder Bridge Acquisition Ltd.,2.18,2.35,2.41,2.155,2.35,1295846,2.04,0.31,0.15196,68718,15157500,2.35,0.33,0.2948171429,,,,,Finance
OHRP,"Ohr Pharmaceutical, Inc.",4.1,5.39,5.75,3.98,5.39,1579642,4.14,1.25,0.30193,175502,15248310,6.28,1.58,1.75193,,,,-1.7,Health Technology
MDVX,MedoveX Corp.,,0.4025,,,0.4025,0,0.385,0.0175,0.04545,43090,15357388,0.65,0.2109,0.064437,,,,-1.77,Health Technology
BTTR,"Better Choice Co., Inc.",,,,,6.25,0,6.25,0,0,4506,15499760,6.3,5.9,0,,,,-2.1,Consumer Non-Durables
MTEC,MTech Acquisition Corp.,10.59,11.99,14.73,10.59,11.99,194224,10.5,1.49,0.1419,32204,17235625,14.73,9.41,0.329029,,,,,Finance
SAFOD,"Save Foods, Inc.",,2.1,,,2.1,0,2.1,0,0,4,18391800,3,0.75,1.8,,,,-36.59,Process Industries
GWSAD,Gowest Gold Ltd.,,0.31,,,0.31,0,0.31,0,0,4849,18796850,0.5816,0.12,0.040268,,,,-2.66,Non-Energy Minerals
AIPT,"Precision Therapeutics, Inc.",0.62,0.64,0.65,0.6051,0.64,76180,0.6,0.04,0.06667,78789,19635840,1.58,0.4011,0.051285,,,,-0.76,Health Technology
INNPF,"Nabis Holdings, Inc.",,0.221,,,0.221,0,0.2604,-0.0394,-0.15131,105338,20974712,0.7915,0.221,-0.709133,,,,-3.25,Finance
INSY,"INSYS Therapeutics, Inc.",0.2701,0.2911,0.38,0.252,0.2911,11317286,0.2951,-0.004,-0.01355,7492311,21707036,11.65,0.142,-0.94663,,,,-0.09,Health Technology
ALZTD,YSS Corp.,,0.2385,,,0.2385,0,0.2385,0,0,1912,23963049,1.87,0.168,0.019231,,,,-4.42,Non-Energy Minerals
SRDPD,"BHPA, Inc.",,7.58,,,7.58,0,5.7,1.88,0.32982,16652,25933606,9.1,0.0325,58.7808,,,,,Finance
EVLV,"EVINE Live, Inc.",0.42,0.4256,0.4399,0.42,0.4256,97953,0.425,0.0006,0.00141,205007,32468173,1.74,0.3201,-0.052812,,,,-0.71,Retail Trade
BCDAD,"BioCardia, Inc.",,10,,,10,0,10,0,0,603,48480000,32.22,7.29,-0.138674,,,,-3.17,Health Technology
FWDR,"FairWind Energy, Inc.",,2.4,,,2.4,0,1.05,1.35,1.28571,14,49368000,2.4,1.05,1.28571,,,,-0.64,Producer Manufacturing
WFTIF,Weatherford International Plc,,0.0509,,,0.0509,0,0.05,0.0009,0.018,11796924,51069497,3.63,0.04,-0.854335,,,,-0.02,Industrial Services
TRUU,"True Drinks Holdings, Inc.",,0.011,,,0.011,0,0.0108,0.0002,0.01852,762213,54699700,0.0822,0.002,3.41852,,,,-0.85,Consumer Non-Durables
AITB,"Beyond Air, Inc.",5.25,5.24,5.75,5.18,5.24,16186,5.12,0.12,0.02344,26441,55444440,6.24,3.11,0.214349,,,,-6.76,Technology Services
MCRAB,"McRae Industries, Inc.",,23.5,,,23.5,0,23.5,0,0,0,57117314,30.5,23.1,-0.160714,,,,38.82,Producer Manufacturing
PYDS,"Payment Data Systems, Inc.",3.4,3.46,3.46,3.29,3.46,34968,3.39,0.07,0.02065,44918,58314840,3.82,1.38,1.009156,,,,-11.16,Commercial Services
MCRAA,"McRae Industries, Inc.",,24.15,,,24.15,0,24.35,-0.2,-0.00821,1701,58697155,30.99,22.55,-0.005719,,,,39.9,Producer Manufacturing
CANSD,"Willow Biosciences, Inc.",,0.9381,,,0.9381,0,0.9675,-0.0294,-0.03039,7282,65058173,2.17,0.848,0.07586,,,,-0.73,Commercial Services
GBPTD,"Globe Photos, Inc.",,8,,,8,0,9,-1,-0.11111,88,68600000,22,1.5,-0.241545,,,,-15.69,Commercial Services
ACU,Acme United Corp.,20.57,20.83,21.24,20.53,20.83,11414,20.57,0.26,0.01264,23599,69822160,23,13.5,0.38856,,,,15.14,Consumer Durables
KERN,Akerna Corp.,20.7,49.8,50.32,20,49.8,3161505,15.35,34.45,2.2443,36415,71587500,50.32,9.41,2.764102,,,,,Finance
RPAY,Thunder Bridge Acquisition Ltd.,12.49,12.42,12.6,12.25,12.42,418310,12.88,-0.46,-0.03571,1137338,80109000,14,9.6,0.225204,,,,,Finance
LIHTD,Citation Growth Corp.,,0.3653,,,0.3653,0,0.3752,-0.0099,-0.02639,21243,83944844,1.45,0.1624,-0.306729,,,,-3.67,Health Technology
TBRG,Thunder Bridge Acquisition Ltd.,11.85,13.31,13.63,11.72,13.31,2121119,11.54,1.77,0.15338,1164360,85849500,13.63,9.6,0.504649,,,,,Finance
BLBDW,Blue Bird Corp.,,4.3,,,4.3,0,4.85,-0.55,-0.1134,1482,113760800,0,0,0.3953719298,,,,,Consumer Durables
KUTG,"KULR Technology Group, Inc.",,1.88,,,1.88,0,1.88,0,0,100,150572960,5,1.1,-0.276923,,,,-81.74,Finance
LEAF,Leaf Group Ltd.,7.07,7.19,,,7.19,30565,7.09,0.1,0.0141,41580,185890260,11.25,,0.019774,,,,-6.62,Commercial Services
MEET,"The Meet Group, Inc.",3.54,3.65,3.66,3.49,3.65,1217190,3.47,0.18,0.05187,1928309,275512950,6.26,3.05,-0.212961,,,,40.97,Commercial Services
HSDEF,"Harborside, Inc.",,4.18,,,4.18,0,3.95,0.23,0.05823,214328,316189763,4.3,2.41,0.138026,,,,,Commercial Services
